"","rn","coef","xDecompAgg","xDecompPerc","xDecompMeanNon0","xDecompMeanNon0Perc","xDecompAggRF","xDecompPercRF","xDecompMeanNon0RF","xDecompMeanNon0PercRF","pos","spend_share","spend_share_refresh","mean_spend","total_spend","mean_exposure","mean_exposure_refresh","effect_share","effect_share_refresh","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","solID","trial","iterNG","iterPar","iterations","robynPareto","mean_response","mean_spend_adstocked","mean_carryover","roi_mean","roi_total","cpa_mean","cpa_total","cluster","top_sol","boot_mean","boot_se","ci_low","ci_up","carryover_pct"
"208","holiday",0.965768024563108,8307133.60921467,0.0228027254507628,267972.05191015,0.0954489785274197,8307133.60921467,0.0228027254507628,267972.05191015,0.0954489785274197,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.72409013594,0.936622406070113,0.95899124657807,0.970825419096331,0.0550687528223447,0.0530150633762137,0.0564540623060897,0.0530150633762137,0.195359220961598,0,69753.0692841339,0.0009653364222,65481090.2533626,1e-04,"3_278_6",3,278,6,1945,1,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"209","competitor_sales_B",0.160355908788545,177234381.637883,0.486500775723821,877397.928900412,0.312520412030497,177234381.637883,0.486500775723821,877397.928900412,0.312520412030497,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.72409013594,0.936622406070113,0.95899124657807,0.970825419096331,0.0550687528223447,0.0530150633762137,0.0564540623060897,0.0530150633762137,0.195359220961598,0,69753.0692841339,0.0009653364222,65481090.2533626,1e-04,"3_278_6",3,278,6,1945,1,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"210","events",0.912663618353154,1569853.40052038,0.00430918025085149,784926.700260189,0.279583080491743,1569853.40052038,0.00430918025085149,784926.700260189,0.279583080491743,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.72409013594,0.936622406070113,0.95899124657807,0.970825419096331,0.0550687528223447,0.0530150633762137,0.0564540623060897,0.0530150633762137,0.195359220961598,0,69753.0692841339,0.0009653364222,65481090.2533626,1e-04,"3_278_6",3,278,6,1945,1,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"211","tv_S",495810.08380442,6409113.1384882,0.0175927406678173,31728.282863803,0.0113012986548106,6409113.1384882,0.0175927406678173,31728.282863803,0.0113012986548106,TRUE,0.210854430775947,0.210854430775947,14454.6552475248,2919840.36,NA,NA,0.238747853967906,0.238747853967906,0.72409013594,0.936622406070113,0.95899124657807,0.970825419096331,0.0550687528223447,0.0530150633762137,0.0564540623060897,0.0530150633762137,0.195359220961598,0,69753.0692841339,0.0009653364222,65481090.2533626,1e-04,"3_278_6",3,278,6,1945,1,31728.282863803,27437.8515773977,12983.196329873,2.19502176430228,2.19502176430228,0.45557634838207,0.45557634838207,6,FALSE,3.36065053682193,0.582216807895095,0,7.69713108802243,0.235464491770991
"212","ooh_S",225175.081176933,13131110.058914,0.0360443338969568,65005.4953411583,0.0231543106258816,13131110.058914,0.0360443338969568,65005.4953411583,0.0231543106258816,TRUE,0.619578878120078,0.619578878120078,42473.8481848185,8579717.33333333,NA,NA,0.489151038379329,0.489151038379329,0.72409013594,0.936622406070113,0.95899124657807,0.970825419096331,0.0550687528223447,0.0530150633762137,0.0564540623060897,0.0530150633762137,0.195359220961598,0,69753.0692841339,0.0009653364222,65481090.2533626,1e-04,"3_278_6",3,278,6,1945,1,65005.4953411583,69976.059014919,27502.2108301005,1.53048282929997,1.53048282929997,0.65338857833341,0.653388578333409,6,FALSE,1.36043095584062,0.0563444568351512,0.941268921419716,1.77402878685214,0.708786951634923
"213","print_S",208745.137527424,5136922.61432347,0.014100632245315,25430.3099718984,0.00905802337650948,5136922.61432347,0.014100632245315,25430.3099718984,0.00905802337650948,TRUE,0.0514722971631998,0.0514722971631998,3528.56853685369,712770.844444444,NA,NA,0.191357091639395,0.191357091639395,0.72409013594,0.936622406070113,0.95899124657807,0.970825419096331,0.0550687528223447,0.0530150633762137,0.0564540623060897,0.0530150633762137,0.195359220961598,0,69753.0692841339,0.0009653364222,65481090.2533626,1e-04,"3_278_6",3,278,6,1945,1,25430.3099718984,4105.27621836852,576.707681514838,7.2069763436064,7.2069763436064,0.138754444627412,0.138754444627412,6,FALSE,6.37034348423656,0.150314136319935,5.25847942085644,7.48009245904067,0.0618221237527452
"214","facebook_I",23335.1109437441,521044.325303681,0.00143024432451629,2579.42735298852,0.000918766357437122,521044.325303681,0.00143024432451629,2579.42735298852,0.000918766357437122,TRUE,0.0306524210016902,0.0306524210016902,2101.30835975756,424464.288671027,8016398.65550349,8016398.65550349,0.0194095831670328,0.0194095831670328,0.72409013594,0.936622406070113,0.95899124657807,0.970825419096331,0.0550687528223447,0.0530150633762137,0.0564540623060897,0.0530150633762137,0.195359220961598,0,69753.0692841339,0.0009653364222,65481090.2533626,1e-04,"3_278_6",3,278,6,1945,1,2579.42735298852,2447.87214355651,346.563783798952,1.22753395093623,1.22753395093623,0.814641419275867,0.814641419275867,6,FALSE,1.01048401774942,0.274758605194508,0,3.03588072911241,0.0627241450177116
"215","search_clicks_P",29418.7176123223,1646504.09569766,0.0045195831214396,8151.0103747409,0.00290330879168056,1646504.09569766,0.0045195831214396,8151.0103747409,0.00290330879168056,TRUE,0.087441972939085,0.087441972939085,5994.38943894389,1210866.66666667,17169.7974708339,17169.7974708339,0.0613344328463376,0.0613344328463376,0.72409013594,0.936622406070113,0.95899124657807,0.970825419096331,0.0550687528223447,0.0530150633762137,0.0564540623060897,0.0530150633762137,0.195359220961598,0,69753.0692841339,0.0009653364222,65481090.2533626,1e-04,"3_278_6",3,278,6,1945,1,8151.0103747409,6115.07465730506,120.685218361162,1.35977324425838,1.35977324425838,0.735416735270005,0.735416735270006,6,FALSE,2.59326935425515,0.404919569216221,0,5.5663933381586,0.0461821140670397
"216","newsletter",387567.681296798,16180450.4594366,0.0444146425052001,80101.2398982011,0.028531264632129,16180450.4594366,0.0444146425052001,80101.2398982011,0.028531264632129,TRUE,NA,NA,NA,NA,22651.3132140137,22651.3132140137,NA,NA,0.72409013594,0.936622406070113,0.95899124657807,0.970825419096331,0.0550687528223447,0.0530150633762137,0.0564540623060897,0.0530150633762137,0.195359220961598,0,69753.0692841339,0.0009653364222,65481090.2533626,1e-04,"3_278_6",3,278,6,1945,1,80101.2398982011,36864.5544085871,14213.2411945734,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,0.370532377569291
"217","(Intercept)",90942.7856828088,18370442.7079273,0.050433783733786,90942.7856828088,0.0324931331173498,18370442.7079273,0.050433783733786,90942.7856828088,0.0324931331173498,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.72468632273,0.933851067869859,0.958022773371279,0.969547706870143,0.0562598779717532,0.0536374190365679,0.0576770296164219,0.0536374190365679,0.207525295223076,0,75532.7291957666,0.001053609814,65481090.2533626,1e-04,"3_282_2",3,282,2,1969,3,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"218","trend",0.299585479201483,107392963.627268,0.29483413046822,531648.334788457,0.189953716330511,107392963.627268,0.29483413046822,531648.334788457,0.189953716330511,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.72468632273,0.933851067869859,0.958022773371279,0.969547706870143,0.0562598779717532,0.0536374190365679,0.0576770296164219,0.0536374190365679,0.207525295223076,0,75532.7291957666,0.001053609814,65481090.2533626,1e-04,"3_282_2",3,282,2,1969,3,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"219","season",0.378721798430481,-2247433.34104188,-0.00617005092802113,-11125.9076289202,-0.00397519819657537,-2247433.34104188,-0.00617005092802113,-11125.9076289202,-0.00397519819657537,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0.72468632273,0.933851067869859,0.958022773371279,0.969547706870143,0.0562598779717532,0.0536374190365679,0.0576770296164219,0.0536374190365679,0.207525295223076,0,75532.7291957666,0.001053609814,65481090.2533626,1e-04,"3_282_2",3,282,2,1969,3,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"220","holiday",0.966691705499401,8315078.72725017,0.0228280226517663,268228.346040328,0.0958358520502467,8315078.72725017,0.0228280226517663,268228.346040328,0.0958358520502467,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.72468632273,0.933851067869859,0.958022773371279,0.969547706870143,0.0562598779717532,0.0536374190365679,0.0576770296164219,0.0536374190365679,0.207525295223076,0,75532.7291957666,0.001053609814,65481090.2533626,1e-04,"3_282_2",3,282,2,1969,3,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"221","competitor_sales_B",0.156725944361006,173222340.512971,0.475560562050117,857536.339173121,0.306390905144489,173222340.512971,0.475560562050117,857536.339173121,0.306390905144489,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.72468632273,0.933851067869859,0.958022773371279,0.969547706870143,0.0562598779717532,0.0536374190365679,0.0576770296164219,0.0536374190365679,0.207525295223076,0,75532.7291957666,0.001053609814,65481090.2533626,1e-04,"3_282_2",3,282,2,1969,3,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"222","events",0.902563548203464,1552480.48332379,0.00426214360708293,776240.241661897,0.277344456891117,1552480.48332379,0.00426214360708293,776240.241661897,0.277344456891117,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.72468632273,0.933851067869859,0.958022773371279,0.969547706870143,0.0562598779717532,0.0536374190365679,0.0576770296164219,0.0536374190365679,0.207525295223076,0,75532.7291957666,0.001053609814,65481090.2533626,1e-04,"3_282_2",3,282,2,1969,3,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"223","tv_S",558143.544499319,5990930.3694942,0.0164473601111887,29658.0711361099,0.0105965926400209,5990930.3694942,0.0164473601111887,29658.0711361099,0.0105965926400209,TRUE,0.210854430775947,0.210854430775947,14454.6552475248,2919840.36,NA,NA,0.187088730489032,0.187088730489032,0.72468632273,0.933851067869859,0.958022773371279,0.969547706870143,0.0562598779717532,0.0536374190365679,0.0576770296164219,0.0536374190365679,0.207525295223076,0,75532.7291957666,0.001053609814,65481090.2533626,1e-04,"3_282_2",3,282,2,1969,3,29658.0711361099,37207.9912080967,22753.335960572,2.05180065717504,2.05180065717504,0.487376781220463,0.487376781220463,6,FALSE,3.36065053682193,0.582216807895095,0,7.69713108802243,0.315079739005389
"224","ooh_S",228792.881622389,14768601.7226884,0.0405453737383842,73111.8897162795,0.0261222959817597,14768601.7226884,0.0405453737383842,73111.8897162795,0.0261222959817597,TRUE,0.619578878120078,0.619578878120078,42473.8481848185,8579717.33333333,NA,NA,0.461203649013398,0.461203649013398,0.72468632273,0.933851067869859,0.958022773371279,0.969547706870143,0.0562598779717532,0.0536374190365679,0.0576770296164219,0.0536374190365679,0.207525295223076,0,75532.7291957666,0.001053609814,65481090.2533626,1e-04,"3_282_2",3,282,2,1969,3,73111.8897162795,70720.51655309,28246.6683682715,1.72133896128611,1.72133896128611,0.580943104461449,0.580943104461449,6,FALSE,1.36043095584062,0.0563444568351512,0.941268921419716,1.77402878685214,0.741821961085656
"225","print_S",161523.985758124,5106953.05947806,0.01402050948011,25281.9458390003,0.00903303791987927,5106953.05947806,0.01402050948011,25281.9458390003,0.00903303791987927,TRUE,0.0514722971631998,0.0514722971631998,3528.56853685369,712770.844444444,NA,NA,0.159483303199448,0.159483303199448,0.72468632273,0.933851067869859,0.958022773371279,0.969547706870143,0.0562598779717532,0.0536374190365679,0.0576770296164219,0.0536374190365679,0.207525295223076,0,75532.7291957666,0.001053609814,65481090.2533626,1e-04,"3_282_2",3,282,2,1969,3,25281.9458390003,4150.14365665572,621.575119802034,7.16492979375241,7.1649297937524,0.139568708806047,0.139568708806047,6,FALSE,6.37034348423656,0.150314136319935,5.25847942085644,7.48009245904067,0.0797738618611787
"226","facebook_I",35550.1978442667,927155.63496107,0.00254539139446049,4589.8793809954,0.00163992735212041,927155.63496107,0.00254539139446049,4589.8793809954,0.00163992735212041,TRUE,0.0306524210016902,0.0306524210016902,2101.30835975756,424464.288671027,8016398.65550349,8016398.65550349,0.0289538285395334,0.0289538285395334,0.72468632273,0.933851067869859,0.958022773371279,0.969547706870143,0.0562598779717532,0.0536374190365679,0.0576770296164219,0.0536374190365679,0.207525295223076,0,75532.7291957666,0.001053609814,65481090.2533626,1e-04,"3_282_2",3,282,2,1969,3,4589.8793809954,2439.46651460398,338.158154846422,2.18429596954773,2.18429596954773,0.457813416286738,0.457813416286738,6,FALSE,1.01048401774942,0.274758605194508,0,3.03588072911241,0.097433386885116
"227","search_clicks_P",106974.533544061,5228225.81023038,0.0143534488535092,25882.3059912395,0.00924754182141027,5228225.81023038,0.0143534488535092,25882.3059912395,0.00924754182141027,TRUE,0.087441972939085,0.087441972939085,5994.38943894389,1210866.66666667,17169.7974708339,17169.7974708339,0.163270488758589,0.163270488758589,0.72468632273,0.933851067869859,0.958022773371279,0.969547706870143,0.0562598779717532,0.0536374190365679,0.0576770296164219,0.0536374190365679,0.207525295223076,0,75532.7291957666,0.001053609814,65481090.2533626,1e-04,"3_282_2",3,282,2,1969,3,25882.3059912395,6273.79465482385,279.405215879955,4.31775517004105,4.31775517004105,0.231601830260907,0.231601830260907,6,FALSE,2.59326935425515,0.404919569216221,0,5.5663933381586,0.0617942450435071
"228","newsletter",361565.579857141,25621011.1836363,0.0703393248393966,126836.689027902,0.0453177389476712,25621011.1836363,0.0703393248393966,126836.689027902,0.0453177389476712,TRUE,NA,NA,NA,NA,22651.3132140137,22651.3132140137,NA,NA,0.72468632273,0.933851067869859,0.958022773371279,0.969547706870143,0.0562598779717532,0.0536374190365679,0.0576770296164219,0.0536374190365679,0.207525295223076,0,75532.7291957666,0.001053609814,65481090.2533626,1e-04,"3_282_2",3,282,2,1969,3,126836.689027902,32466.1746863172,9814.86147230352,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,0.557527145236833
"229","(Intercept)",0,0,0,0,0,0,0,0,0,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.63769361399,0.935049271036371,0.947821534403113,0.974017198832006,0.0567188241797384,0.0544620445006546,0.0490896425945732,0.0544620445006546,0.218667906894535,0,85871.1942328139,0.001211510346,65481090.2533626,1e-04,"4_124_1",4,124,1,862,4,NA,NA,NA,NA,NA,NA,NA,7,FALSE,NA,NA,NA,NA,NA
"230","trend",0.345125989159707,123717954.887013,0.33811550462852,612465.123203037,0.214264686186665,123717954.887013,0.33811550462852,612465.123203037,0.214264686186665,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.63769361399,0.935049271036371,0.947821534403113,0.974017198832006,0.0567188241797384,0.0544620445006546,0.0490896425945732,0.0544620445006546,0.218667906894535,0,85871.1942328139,0.001211510346,65481090.2533626,1e-04,"4_124_1",4,124,1,862,4,NA,NA,NA,NA,NA,NA,NA,7,FALSE,NA,NA,NA,NA,NA
"231","season",0.382027373814422,-2267049.48238886,-0.00619574240825247,-11223.0172395488,-0.00392625828932676,-2267049.48238886,-0.00619574240825247,-11223.0172395488,-0.00392625828932676,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0.63769361399,0.935049271036371,0.947821534403113,0.974017198832006,0.0567188241797384,0.0544620445006546,0.0490896425945732,0.0544620445006546,0.218667906894535,0,85871.1942328139,0.001211510346,65481090.2533626,1e-04,"4_124_1",4,124,1,862,4,NA,NA,NA,NA,NA,NA,NA,7,FALSE,NA,NA,NA,NA,NA
"232","holiday",1,8601582.7796459,0.0235077317985091,277470.412246642,0.0970701980468568,8601582.7796459,0.0235077317985091,277470.412246642,0.0970701980468568,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.63769361399,0.935049271036371,0.947821534403113,0.974017198832006,0.0567188241797384,0.0544620445006546,0.0490896425945732,0.0544620445006546,0.218667906894535,0,85871.1942328139,0.001211510346,65481090.2533626,1e-04,"4_124_1",4,124,1,862,4,NA,NA,NA,NA,NA,NA,NA,7,FALSE,NA,NA,NA,NA,NA
"233","competitor_sales_B",0.176827080414466,195439248.175237,0.534126514468639,967521.030570479,0.338477379593514,195439248.175237,0.534126514468639,967521.030570479,0.338477379593514,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.63769361399,0.935049271036371,0.947821534403113,0.974017198832006,0.0567188241797384,0.0544620445006546,0.0490896425945732,0.0544620445006546,0.218667906894535,0,85871.1942328139,0.001211510346,65481090.2533626,1e-04,"4_124_1",4,124,1,862,4,NA,NA,NA,NA,NA,NA,NA,7,FALSE,NA,NA,NA,NA,NA
"234","events",0.953765950438556,1640552.65323083,0.00448355526668204,820276.326615416,0.286965319411891,1640552.65323083,0.00448355526668204,820276.326615416,0.286965319411891,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0.63769361399,0.935049271036371,0.947821534403113,0.974017198832006,0.0567188241797384,0.0544620445006546,0.0490896425945732,0.0544620445006546,0.218667906894535,0,85871.1942328139,0.001211510346,65481090.2533626,1e-04,"4_124_1",4,124,1,862,4,NA,NA,NA,NA,NA,NA,NA,7,FALSE,NA,NA,NA,NA,NA
"235","tv_S",597780.056138182,4067049.42905726,0.0111150598254771,20133.9080646399,0.00704364269857553,4067049.42905726,0.0111150598254771,20133.9080646399,0.00704364269857553,TRUE,0.210854430775947,0.210854430775947,14454.6552475248,2919840.36,NA,NA,0.203165950557563,0.203165950557563,0.63769361399,0.935049271036371,0.947821534403113,0.974017198832006,0.0567188241797384,0.0544620445006546,0.0490896425945732,0.0544620445006546,0.218667906894535,0,85871.1942328139,0.001211510346,65481090.2533626,1e-04,"4_124_1",4,124,1,862,4,20133.9080646399,23301.4010699238,8846.74582239906,1.39290129856869,1.39290129856869,0.717925958592743,0.717925958592743,7,FALSE,1.5057860092142,0.0520886365108531,1.09538570098843,1.91378374939033,0.100184679094812
"236","ooh_S",185936.326142677,9570044.37482642,0.0261544929841984,47376.4573011208,0.0165741711187944,9570044.37482642,0.0261544929841984,47376.4573011208,0.0165741711187944,TRUE,0.619578878120078,0.619578878120078,42473.8481848185,8579717.33333333,NA,NA,0.47806332236792,0.47806332236792,0.63769361399,0.935049271036371,0.947821534403113,0.974017198832006,0.0567188241797384,0.0544620445006546,0.0490896425945732,0.0544620445006546,0.218667906894535,0,85871.1942328139,0.001211510346,65481090.2533626,1e-04,"4_124_1",4,124,1,862,4,47376.4573011208,67842.7481032201,25368.8999184016,1.11542653481666,1.11542653481666,0.89651803035542,0.896518030355418,7,FALSE,1.12821507691117,0.0426342543683033,0.796808163508683,1.46666233722697,0.694287764038415
"237","print_S",326807.926904935,4333071.13510398,0.0118420849647487,21450.847203485,0.00750436044497699,4333071.13510398,0.0118420849647487,21450.847203485,0.00750436044497699,TRUE,0.0514722971631998,0.0514722971631998,3528.56853685369,712770.844444444,NA,NA,0.21645483571145,0.21645483571145,0.63769361399,0.935049271036371,0.947821534403113,0.974017198832006,0.0567188241797384,0.0544620445006546,0.0490896425945732,0.0544620445006546,0.218667906894535,0,85871.1942328139,0.001211510346,65481090.2533626,1e-04,"4_124_1",4,124,1,862,4,21450.847203485,4290.69927399038,762.130737136694,6.07919244856502,6.07919244856502,0.164495532665041,0.164495532665041,7,FALSE,5.46355655660563,0.206075970399176,3.85677619307936,7.09456822017673,0.053463479071429
"238","facebook_I",19365.010651906,733846.434978282,0.00200556869784281,3632.90314345684,0.00127093416831391,733846.434978282,0.00200556869784281,3632.90314345684,0.00127093416831391,TRUE,0.0306524210016902,0.0306524210016902,2101.30835975756,424464.288671027,8016398.65550349,8016398.65550349,0.0366586664672529,0.0366586664672529,0.63769361399,0.935049271036371,0.947821534403113,0.974017198832006,0.0567188241797384,0.0544620445006546,0.0490896425945732,0.0544620445006546,0.218667906894535,0,85871.1942328139,0.001211510346,65481090.2533626,1e-04,"4_124_1",4,124,1,862,4,3632.90314345684,2692.40962431787,591.101264560312,1.72887673843166,1.72887673843166,0.578410234674765,0.578410234674765,7,FALSE,2.26767630161086,0.452828930712349,0,5.83809522103641,0.354967107437067
